Date,GLD_Open,GLD_High,GLD_Low,GLD_Close,GLD_Volume,GLD,GC_F,SPX,USO,SLV,EURUSD,DXY,TNX,VIX,TIP
2008-01-18,87.16999816894531,87.45999908447266,86.51000213623047,87.41999816894531,9094500.0,87.41999816894531,880.7999877929688,1325.18994140625,572.3200073242188,16.030000686645508,1.4617959260940552,76.37999725341797,3.6480000019073486,27.18000030517578,108.5
2008-01-22,86.13999938964844,88.44000244140625,85.7699966430664,88.16999816894531,20679600.0,88.16999816894531,889.5999755859375,1310.5,564.4000244140625,15.902000427246094,1.4647936820983887,76.3499984741211,3.4839999675750732,31.010000228881836,109.31999969482422
2008-01-23,87.16000366210938,88.66999816894531,86.7300033569336,87.88999938964844,14282000.0,87.88999938964844,882.5,1338.5999755859375,556.0,15.899999618530273,1.4632076025009155,76.4000015258789,3.4260001182556152,29.020000457763672,109.05999755859375
2008-01-24,89.72000122070312,90.25,89.12999725341797,90.08000183105469,10627200.0,90.08000183105469,905.5,1352.0699462890625,567.4400024414062,16.299999237060547,1.4774104356765747,75.69000244140625,3.640000104904175,27.780000686645508,108.31999969482422
2008-01-25,90.93000030517578,91.08000183105469,89.5,90.30000305175781,9703900.0,90.30000305175781,910.5,1330.6099853515625,575.280029296875,16.29800033569336,1.467502236366272,75.97000122070312,3.5840001106262207,29.079999923706055,109.19999694824219
2008-01-28,90.95999908447266,91.88999938964844,90.75,91.75,8533200.0,91.75,927.0999755859375,1353.9599609375,578.7999877929688,16.549999237060547,1.4788086414337158,75.58000183105469,3.5859999656677246,27.780000686645508,109.06999969482422
2008-01-29,91.36000061035156,91.72000122070312,90.80999755859375,91.1500015258789,9091600.0,91.1500015258789,925.0999755859375,1362.300048828125,583.8400268554688,16.534000396728516,1.4771921634674072,75.54000091552734,3.6579999923706055,27.31999969482422,109.02999877929688
2008-01-30,90.70999908447266,92.58000183105469,90.44999694824219,92.05999755859375,14378100.0,92.05999755859375,920.5999755859375,1355.81005859375,584.6400146484375,16.674999237060547,1.483107328414917,75.02999877929688,3.7330000400543213,27.6200008392334,109.05000305175781
2008-01-31,90.91999816894531,91.66000366210938,90.73999786376953,91.4000015258789,7791500.0,91.4000015258789,922.7000122070312,1378.550048828125,578.7999877929688,16.81800079345703,1.4865025281906128,75.18000030517578,3.6389999389648438,26.200000762939453,109.58000183105469
2008-02-01,91.75,91.87000274658203,89.22000122070312,89.3499984741211,19635600.0,89.3499984741211,908.7000122070312,1395.4200439453125,563.760009765625,16.618999481201172,1.4799906015396118,75.44999694824219,3.5999999046325684,24.020000457763672,109.08000183105469
2008-02-04,88.51000213623047,89.5199966430664,88.05000305175781,89.0999984741211,10285000.0,89.0999984741211,904.9000244140625,1380.8199462890625,570.9600219726562,16.514999389648438,1.4827995300292969,75.37000274658203,3.6429998874664307,25.989999771118164,108.44999694824219
2008-02-05,87.9000015258789,88.69000244140625,87.30000305175781,87.68000030517578,11170100.0,87.68000030517578,885.9000244140625,1336.6400146484375,561.2000122070312,16.16699981689453,1.4638073444366455,76.12000274658203,3.5869998931884766,28.239999771118164,108.97000122070312
2008-02-06,89.0,89.6500015258789,88.75,88.94999694824219,8787200.0,88.94999694824219,900.7000122070312,1326.449951171875,552.1599731445312,16.375,1.4617104530334473,76.13999938964844,3.614000082015991,28.969999313354492,108.83999633789062
2008-02-07,88.94999694824219,89.94000244140625,88.80999755859375,89.8499984741211,8971300.0,89.8499984741211,906.0999755859375,1336.9100341796875,558.4000244140625,16.670000076293945,1.4478904008865356,76.94000244140625,3.7360000610351562,27.65999984741211,107.54000091552734
2008-02-08,90.0,91.0,89.98999786376953,91.0,9128200.0,91.0,918.4000244140625,1331.2900390625,583.2000122070312,17.025999069213867,1.5570987462997437,76.66999816894531,3.6540000438690186,28.010000228881836,108.62000274658203
2008-02-11,91.04000091552734,91.45999908447266,90.44000244140625,91.33000183105469,6832200.0,91.33000183105469,922.9000244140625,1339.1300048828125,596.4000244140625,17.399999618530273,1.450200080871582,76.58000183105469,3.618000030517578,27.600000381469727,108.9000015258789
2008-02-12,90.83000183105469,91.4000015258789,89.0999984741211,89.33000183105469,10225900.0,89.33000183105469,907.4000244140625,1348.8599853515625,588.719970703125,17.033000946044922,1.4581936597824097,76.31999969482422,3.678999900817871,26.329999923706055,108.69999694824219
2008-02-13,88.87999725341797,89.98999786376953,88.66999816894531,89.44000244140625,10038800.0,89.44000244140625,906.5,1367.2099609375,592.8800048828125,17.131999969482422,1.455604076385498,76.4000015258789,3.694000005722046,24.8799991607666,107.70999908447266
2008-02-14,89.37000274658203,90.11000061035156,89.3499984741211,89.70999908447266,6882500.0,89.70999908447266,907.4000244140625,1348.8599853515625,606.0800170898438,17.086999893188477,1.4644076824188232,76.1500015258789,3.818000078201294,25.540000915527344,106.98999786376953
2008-02-15,90.30000305175781,90.31999969482422,88.62999725341797,89.1500015258789,5586100.0,89.1500015258789,902.7999877929688,1349.989990234375,607.4400024414062,16.95199966430664,1.4676098823547363,76.0999984741211,3.7799999713897705,25.020000457763672,107.52999877929688
2008-02-19,91.2300033569336,91.94000244140625,90.9800033569336,91.58000183105469,8371600.0,91.58000183105469,926.5999755859375,1348.780029296875,630.47998046875,17.378000259399414,1.4729926586151123,76.0,3.875,25.59000015258789,106.91000366210938
2008-02-20,90.83999633789062,93.30999755859375,90.75,93.23999786376953,10632400.0,93.23999786376953,934.5999755859375,1360.030029296875,634.5599975585938,17.700000762939453,1.4722987413406372,76.12000274658203,3.9170000553131104,24.399999618530273,107.2699966430664
2008-02-21,93.44000244140625,94.22000122070312,93.0199966430664,93.25,12952200.0,93.25,946.0999755859375,1342.530029296875,618.6400146484375,17.695999145507812,1.4815034866333008,75.5999984741211,3.7839999198913574,25.1200008392334,107.94000244140625
2008-02-22,93.55999755859375,93.72000122070312,92.3499984741211,93.38999938964844,7576900.0,93.38999938964844,944.7000122070312,1353.1099853515625,628.7999877929688,17.916000366210938,1.4826017618179321,75.5199966430664,3.7899999618530273,24.059999465942383,107.63999938964844
2008-02-25,93.70999908447266,93.70999908447266,92.11000061035156,92.73999786376953,11954500.0,92.73999786376953,937.5999755859375,1371.800048828125,629.9199829101562,17.989999771118164,1.4835914373397827,75.52999877929688,3.9019999504089355,23.030000686645508,107.0999984741211
2008-02-26,92.43000030517578,93.97000122070312,92.18000030517578,93.70999908447266,8452200.0,93.70999908447266,946.0999755859375,1381.2900390625,640.7999877929688,18.600000381469727,1.4996100664138794,74.76000213623047,3.859999895095825,21.899999618530273,107.80999755859375
2008-02-27,94.55999755859375,94.94000244140625,93.97000122070312,94.77999877929688,9926500.0,94.77999877929688,958.2000122070312,1380.02001953125,631.3599853515625,19.132999420166016,1.5118072032928467,74.20999908447266,3.8499999046325684,22.690000534057617,107.98999786376953
2008-02-28,94.91999816894531,96.08000183105469,94.47000122070312,95.98999786376953,11211200.0,95.98999786376953,964.5,1367.6800537109375,651.8400268554688,19.666000366210938,1.5195951461791992,73.72000122070312,3.7149999141693115,23.530000686645508,109.41999816894531
2008-02-29,95.81999969482422,96.23999786376953,95.22000122070312,96.18000030517578,9347800.0,96.18000030517578,972.0999755859375,1330.6300048828125,643.3599853515625,19.667999267578125,1.519202709197998,73.70999908447266,3.5339999198913574,26.540000915527344,110.56999969482422
2008-03-03,97.5199966430664,97.73999786376953,96.68000030517578,97.23999786376953,11479000.0,97.23999786376953,981.5,1331.3399658203125,650.5599975585938,20.163000106811523,1.5200109481811523,73.69999694824219,3.5339999198913574,26.280000686645508,110.01000213623047
2008-03-04,97.27999877929688,97.44999694824219,94.38999938964844,95.18000030517578,21356500.0,95.18000030517578,963.9000244140625,1326.75,635.2000122070312,19.6200008392334,1.5210051536560059,73.66000366210938,3.5789999961853027,25.520000457763672,109.76000213623047
2008-03-05,96.0999984741211,98.1500015258789,95.93000030517578,97.72000122070312,15354300.0,97.72000122070312,986.2000122070312,1333.699951171875,666.4000244140625,20.621000289916992,1.527697205543518,73.4800033569336,3.693000078201294,24.600000381469727,109.69000244140625
2008-03-06,96.9800033569336,97.29000091552734,95.26000213623047,96.5,18543500.0,96.5,975.0,1304.3399658203125,671.1199951171875,20.075000762939453,1.5385088920593262,73.0,3.621999979019165,27.549999237060547,110.27999877929688
2008-03-07,96.5999984741211,96.68000030517578,95.72000122070312,96.08999633789062,10066900.0,96.08999633789062,972.2000122070312,1293.3699951171875,669.8400268554688,20.040000915527344,1.5336012840270996,73.02999877929688,3.5409998893737793,27.489999771118164,110.69000244140625
2008-03-10,95.0,96.33999633789062,94.87999725341797,95.87000274658203,10868400.0,95.87000274658203,969.9000244140625,1273.3699951171875,685.0399780273438,19.475000381469727,1.534095287322998,72.98999786376953,3.437999963760376,29.3799991607666,111.5199966430664
2008-03-11,96.5199966430664,96.9800033569336,95.19000244140625,95.98999786376953,14343300.0,95.98999786376953,974.2000122070312,1320.6500244140625,690.719970703125,19.520000457763672,1.5341894626617432,73.27999877929688,3.5959999561309814,26.360000610351562,110.44000244140625
2008-03-12,96.58000183105469,97.37999725341797,96.23999786376953,97.01000213623047,8178200.0,97.01000213623047,978.7999877929688,1308.77001953125,695.3599853515625,19.969999313354492,1.5540015697479248,72.4000015258789,3.4830000400543213,27.219999313354492,111.5
2008-03-13,98.5,98.7300033569336,97.7300033569336,98.33999633789062,14681500.0,98.33999633789062,992.2999877929688,1315.47998046875,697.6799926757812,20.4060001373291,1.5622069835662842,72.06999969482422,3.5339999198913574,27.290000915527344,110.77999877929688
2008-03-14,98.02999877929688,99.52999877929688,98.01000213623047,98.70999908447266,17565100.0,98.70999908447266,998.2000122070312,1288.1400146484375,692.0800170898438,20.42099952697754,1.561792254447937,71.66000366210938,3.4210000038146973,31.15999984741211,111.02999877929688
2008-03-17,99.31999969482422,100.44000244140625,98.0,99.16999816894531,26505900.0,99.16999816894531,1001.4000244140625,1276.5999755859375,666.4000244140625,19.979999542236328,1.574803113937378,71.45999908447266,3.313999891281128,32.2400016784668,109.83999633789062
2008-03-18,99.3499984741211,99.51000213623047,96.3499984741211,96.5,20966100.0,96.5,1003.2000122070312,1330.739990234375,686.4000244140625,19.378999710083008,1.565802812576294,71.56999969482422,3.4509999752044678,25.790000915527344,109.72000122070312
2008-03-19,95.6500015258789,96.0,92.5,93.04000091552734,37594300.0,93.04000091552734,944.7000122070312,1298.4200439453125,658.3200073242188,18.250999450683594,1.5638928413391113,72.13999938964844,3.361999988555908,29.84000015258789,110.18000030517578
2008-03-20,90.7300033569336,91.6500015258789,89.80000305175781,89.91000366210938,28830000.0,89.91000366210938,919.5999755859375,1329.510009765625,650.4000244140625,16.701000213623047,1.54421067237854,72.75,3.328000068664551,26.6200008392334,110.41999816894531
2008-03-24,90.6500015258789,91.51000213623047,89.77999877929688,90.0999984741211,14325700.0,90.0999984741211,918.2999877929688,1349.8800048828125,642.0800170898438,16.78700065612793,1.5434956550598145,72.94999694824219,3.5220000743865967,25.729999542236328,108.47000122070312
2008-03-25,91.91000366210938,92.79000091552734,91.27999877929688,92.7300033569336,15839900.0,92.7300033569336,934.5999755859375,1352.989990234375,651.760009765625,17.774999618530273,1.5612071752548218,72.27999877929688,3.492000102996826,25.719999313354492,108.29000091552734
2008-03-26,93.11000061035156,94.0,93.05999755859375,93.80000305175781,12389000.0,93.80000305175781,949.0,1341.1300048828125,678.47998046875,18.225000381469727,1.5824036598205566,71.51000213623047,3.49399995803833,26.079999923706055,108.61000061035156
2008-03-27,93.51000213623047,94.08999633789062,92.94999694824219,93.45999908447266,7560500.0,93.45999908447266,948.7999877929688,1325.760009765625,685.8400268554688,18.31999969482422,1.5814026594161987,71.66000366210938,3.5339999198913574,25.8799991607666,108.83000183105469
2008-03-28,91.95999908447266,92.44999694824219,91.11000061035156,91.87999725341797,8786600.0,91.87999725341797,930.5999755859375,1315.219970703125,674.9600219726562,17.75,1.5760937929153442,71.68000030517578,3.4660000801086426,25.709999084472656,109.63999938964844
2008-03-31,92.55999755859375,92.6500015258789,89.95999908447266,90.41000366210938,11165000.0,90.41000366210938,916.2000122070312,1322.699951171875,650.8800048828125,17.041000366210938,1.5757957696914673,71.80000305175781,3.431999921798706,25.610000610351562,109.9000015258789
2008-04-01,87.86000061035156,88.30999755859375,86.05000305175781,86.86000061035156,23673200.0,86.86000061035156,882.9000244140625,1370.1800537109375,648.47998046875,16.600000381469727,1.5757957696914673,72.55999755859375,3.5450000762939453,22.68000030517578,108.31999969482422
2008-04-02,87.27999877929688,89.76000213623047,87.22000122070312,89.2699966430664,13537500.0,89.2699966430664,895.2000122070312,1367.530029296875,670.239990234375,17.246000289916992,1.5677913427352905,72.26000213623047,3.5829999446868896,23.43000030517578,108.31999969482422
2008-04-03,88.58999633789062,89.75,87.63999938964844,89.41999816894531,9324800.0,89.41999816894531,905.0,1369.31005859375,669.2000122070312,17.229999542236328,1.5667105913162231,72.22000122070312,3.5910000801086426,23.209999084472656,108.27999877929688
2008-04-04,89.4800033569336,90.33999633789062,89.30999755859375,90.25,7228200.0,90.25,909.0,1370.4000244140625,679.0399780273438,17.614999771118164,1.5736879110336304,72.0199966430664,3.4809999465942383,22.450000762939453,108.9000015258789
2008-04-07,90.7300033569336,91.75,90.5999984741211,91.16999816894531,8196200.0,91.16999816894531,922.7000122070312,1372.5400390625,695.4400024414062,17.950000762939453,1.5704996585845947,72.19999694824219,3.555999994277954,22.420000076293945,108.6500015258789
2008-04-08,90.04000091552734,90.48999786376953,89.72000122070312,90.3499984741211,5773000.0,90.3499984741211,914.0,1365.5400390625,697.52001953125,17.506999969482422,1.5578023195266724,72.2300033569336,3.558000087738037,22.360000610351562,108.45999908447266
2008-04-09,90.30000305175781,92.37000274658203,90.23999786376953,92.29000091552734,10572400.0,92.29000091552734,933.5999755859375,1354.489990234375,711.2000122070312,18.014999389648438,1.5824036598205566,71.83000183105469,3.4660000801086426,22.809999465942383,109.18000030517578
2008-04-10,92.31999969482422,92.55999755859375,90.97000122070312,91.7699966430664,7758500.0,91.7699966430664,928.2999877929688,1360.550048828125,705.4400024414062,17.812000274658203,1.57420814037323,72.12000274658203,3.5320000648498535,21.979999542236328,108.70999908447266
2008-04-11,91.41000366210938,91.83000183105469,90.55000305175781,91.30000305175781,6545700.0,91.30000305175781,923.5999755859375,1332.8299560546875,707.8400268554688,17.577999114990234,1.5822033882141113,71.80999755859375,3.4709999561309814,23.459999084472656,109.5199966430664
2008-04-14,91.31999969482422,91.9800033569336,91.05999755859375,91.11000061035156,4697000.0,91.11000061035156,925.4000244140625,1328.3199462890625,717.1199951171875,17.514999389648438,1.5825037956237793,71.87999725341797,3.503000020980835,23.81999969482422,109.18000030517578
2008-04-15,91.7300033569336,91.91000366210938,91.37999725341797,91.66000366210938,6635400.0,91.66000366210938,928.7000122070312,1334.4300537109375,731.52001953125,17.68199920654297,1.5786067247390747,72.0199966430664,3.569999933242798,22.780000686645508,108.77999877929688
2008-04-16,93.19000244140625,93.70999908447266,93.01000213623047,93.2699966430664,8469200.0,93.2699966430664,945.0999755859375,1364.7099609375,737.2000122070312,18.15399932861328,1.5958125591278076,71.41000366210938,3.696000099182129,20.530000686645508,108.11000061035156
2008-04-17,93.30999755859375,93.51000213623047,92.4800033569336,92.55999755859375,6875300.0,92.55999755859375,939.7999877929688,1365.56005859375,738.9600219726562,18.010000228881836,1.5902043581008911,71.68000030517578,3.7290000915527344,20.3700008392334,107.66000366210938
2008-04-18,89.72000122070312,90.69999694824219,88.95999908447266,90.62000274658203,11390700.0,90.62000274658203,912.2000122070312,1390.3299560546875,750.3200073242188,17.67099952697754,1.5733908414840698,72.01000213623047,3.743000030517578,20.1299991607666,107.55999755859375
2008-04-21,90.79000091552734,90.87000274658203,89.88999938964844,90.25,11927500.0,90.25,914.7000122070312,1388.1700439453125,755.0399780273438,17.267000198364258,1.5911911725997925,71.6500015258789,3.7119998931884766,20.5,107.5999984741211
2008-04-22,90.41999816894531,91.3499984741211,90.12000274658203,90.2699966430664,14043600.0,90.2699966430664,922.2999877929688,1375.93994140625,760.6400146484375,17.476999282836914,1.5987977981567383,71.33000183105469,3.7200000286102295,20.8700008392334,107.87000274658203
2008-04-23,89.0,89.55000305175781,88.44000244140625,89.22000122070312,18170500.0,89.22000122070312,906.2000122070312,1379.9300537109375,761.4400024414062,17.000999450683594,1.58740234375,71.81999969482422,3.7300000190734863,20.260000228881836,107.54000091552734
2008-04-24,88.26000213623047,89.91000366210938,87.0999984741211,87.22000122070312,22846600.0,87.22000122070312,886.7999877929688,1388.8199462890625,745.5999755859375,16.552000045776367,1.568406105041504,72.54000091552734,3.8269999027252197,20.059999465942383,106.56999969482422
2008-04-25,88.33000183105469,88.41999816894531,87.19000244140625,87.2699966430664,11179900.0,87.2699966430664,887.2000122070312,1397.8399658203125,765.280029296875,16.684999465942383,1.5636972188949585,72.79000091552734,3.865999937057495,19.59000015258789,106.41999816894531
2008-04-28,87.87999725341797,88.4000015258789,87.66999816894531,87.69000244140625,8071700.0,87.69000244140625,892.9000244140625,1396.3699951171875,765.52001953125,16.84000015258789,1.5652881860733032,72.79000091552734,3.8350000381469727,19.639999389648438,106.5999984741211
2008-04-29,86.7300033569336,86.9000015258789,85.54000091552734,85.80999755859375,14689000.0,85.80999755859375,874.2000122070312,1390.93994140625,743.9199829101562,16.381999969482422,1.556710958480835,72.88999938964844,3.825000047683716,20.239999771118164,106.61000061035156
2008-04-30,86.0999984741211,86.79000091552734,85.11000061035156,86.6500015258789,17701500.0,86.6500015258789,862.7999877929688,1385.5899658203125,740.0,16.719999313354492,1.5622069835662842,72.51000213623047,3.759000062942505,20.790000915527344,107.11000061035156
2008-05-01,84.51000213623047,84.55999755859375,83.56999969482422,83.98999786376953,17664500.0,83.98999786376953,848.9000244140625,1409.3399658203125,723.0399780273438,15.994000434875488,1.5622069835662842,73.27999877929688,3.749000072479248,18.8799991607666,106.58999633789062
2008-05-02,83.95999908447266,84.79000091552734,83.95999908447266,84.58000183105469,8744400.0,84.58000183105469,856.0999755859375,1413.9000244140625,747.2000122070312,16.256999969482422,1.5434004068374634,73.5,3.8450000286102295,18.18000030517578,106.31999969482422
2008-05-05,85.68000030517578,86.29000091552734,85.29000091552734,86.2699966430664,7381300.0,86.2699966430664,872.2999877929688,1407.489990234375,773.9199829101562,16.573999404907227,1.5498108863830566,73.19000244140625,3.8450000286102295,18.899999618530273,106.56999969482422
2008-05-06,86.33000183105469,87.1500015258789,86.33000183105469,86.62999725341797,10760400.0,86.62999725341797,876.0,1418.260009765625,787.0399780273438,16.729999542236328,1.553591012954712,73.0,3.8929998874664307,18.209999084472656,106.48999786376953
2008-05-07,85.47000122070312,86.0999984741211,85.19999694824219,85.81999969482422,7218400.0,85.81999969482422,869.5999755859375,1392.5699462890625,798.4000244140625,16.503000259399414,1.5385088920593262,73.51000213623047,3.867000102996826,19.729999542236328,106.75
2008-05-08,86.76000213623047,87.4000015258789,86.41999816894531,87.23999786376953,8628600.0,87.23999786376953,880.5999755859375,1397.6800537109375,805.280029296875,16.700000762939453,1.5464078187942505,73.4800033569336,3.805000066757202,19.399999618530273,107.54000091552734
2008-05-09,87.37000274658203,87.58999633789062,85.83999633789062,87.41999816894531,9926600.0,87.41999816894531,884.5,1388.280029296875,816.9600219726562,16.665000915527344,1.5489946603775024,73.05000305175781,3.7669999599456787,19.40999984741211,107.83000183105469
2008-05-12,86.91999816894531,87.63999938964844,86.79000091552734,86.98999786376953,5010000.0,86.98999786376953,883.7000122070312,1403.5799560546875,800.8800048828125,16.996999740600586,1.5540015697479248,72.94999694824219,3.7750000953674316,17.790000915527344,107.66000366210938
2008-05-13,85.12000274658203,86.13999938964844,84.91999816894531,85.38999938964844,7359800.0,85.38999938964844,868.5,1403.0400390625,813.6799926757812,16.554000854492188,1.547700047492981,73.2699966430664,3.9089999198913574,17.979999542236328,106.8499984741211
2008-05-14,85.7300033569336,85.80999755859375,85.0999984741211,85.19999694824219,8650600.0,85.19999694824219,865.4000244140625,1408.6600341796875,801.760009765625,16.365999221801758,1.546910047531128,73.4000015258789,3.937999963760376,17.65999984741211,106.94999694824219
2008-05-15,87.12999725341797,87.5999984741211,86.2300033569336,87.0,9437900.0,87.0,879.0,1423.5699462890625,801.6799926757812,16.55500030517578,1.5450935363769531,73.3499984741211,3.8429999351501465,16.299999237060547,107.72000122070312
2008-05-16,88.5199966430664,89.30000305175781,88.0199966430664,89.0999984741211,12075300.0,89.0999984741211,899.0,1425.3499755859375,818.1599731445312,16.75,1.5596001148223877,72.83999633789062,3.8499999046325684,16.469999313354492,107.72000122070312
2008-05-19,89.56999969482422,89.69999694824219,88.87000274658203,89.38999938964844,5931200.0,89.38999938964844,905.0,1426.6300048828125,822.4000244140625,16.819000244140625,1.5527950525283813,73.04000091552734,3.8389999866485596,17.010000228881836,108.05999755859375
2008-05-20,89.61000061035156,91.16999816894531,89.55999755859375,90.9000015258789,10683000.0,90.9000015258789,919.5,1413.4000244140625,834.4000244140625,17.5,1.5654107332229614,72.4000015258789,3.7760000228881836,17.579999923706055,108.70999908447266
2008-05-21,90.61000061035156,92.11000061035156,90.61000061035156,91.95999908447266,11346200.0,91.95999908447266,928.0,1390.7099609375,866.47998046875,17.860000610351562,1.5788060426712036,71.94000244140625,3.822000026702881,18.59000015258789,108.83000183105469
2008-05-22,91.19999694824219,91.62999725341797,90.5,90.9800033569336,8864400.0,90.9800033569336,917.9000244140625,1394.3499755859375,845.0399780273438,17.780000686645508,1.573192834854126,72.27999877929688,3.9210000038146973,18.049999237060547,108.06999969482422
2008-05-23,91.33000183105469,92.0,90.95999908447266,91.2300033569336,6062800.0,91.2300033569336,925.5999755859375,1375.9300537109375,855.5999755859375,18.020999908447266,1.5785070657730103,71.88999938964844,3.8310000896453857,19.549999237060547,108.48999786376953
2008-05-27,89.83999633789062,89.87000274658203,89.16000366210938,89.36000061035156,7601700.0,89.36000061035156,907.7000122070312,1385.3499755859375,834.0800170898438,17.256000518798828,1.5690950155258179,72.33999633789062,3.9210000038146973,19.639999389648438,107.73999786376953
2008-05-28,88.48999786376953,89.19000244140625,88.3499984741211,89.13999938964844,8104100.0,89.13999938964844,900.5,1390.8399658203125,847.3599853515625,17.264999389648438,1.5656068325042725,72.55000305175781,4.008999824523926,19.06999969482422,106.7699966430664
2008-05-29,86.94000244140625,87.5999984741211,86.0999984741211,86.51000213623047,12696700.0,86.51000213623047,877.2000122070312,1398.260009765625,818.0800170898438,16.47800064086914,1.5518070459365845,73.0199966430664,4.078999996185303,18.139999389648438,106.36000061035156
2008-05-30,87.33999633789062,87.69000244140625,86.95999908447266,87.44999694824219,4944200.0,87.44999694824219,887.2999877929688,1400.3800048828125,824.47998046875,16.67300033569336,1.5540982484817505,72.87999725341797,4.046000003814697,17.829999923706055,106.77999877929688
2008-06-02,87.47000122070312,88.55000305175781,87.44000244140625,87.95999908447266,5277100.0,87.95999908447266,892.9000244140625,1385.6700439453125,824.4000244140625,16.642000198364258,1.5546056032180786,72.93000030517578,3.9709999561309814,19.829999923706055,106.30999755859375
2008-06-03,86.6500015258789,87.3499984741211,86.5199966430664,86.87999725341797,8396000.0,86.87999725341797,881.5999755859375,1377.6500244140625,805.2000122070312,16.586999893188477,1.5450220108032227,73.23999786376953,3.8980000019073486,20.239999771118164,106.30999755859375
2008-06-04,87.08999633789062,87.41999816894531,86.55999755859375,86.6500015258789,7157500.0,86.6500015258789,879.9000244140625,1377.199951171875,791.8400268554688,16.641000747680664,1.5432575941085815,73.41999816894531,3.940000057220459,20.799999237060547,105.76000213623047
2008-06-05,85.97000122070312,86.80999755859375,85.66000366210938,86.44999694824219,14130900.0,86.44999694824219,871.7999877929688,1404.050048828125,831.5999755859375,16.972000122070312,1.5588949918746948,73.04000091552734,4.025000095367432,18.6299991607666,105.43000030517578
2008-06-06,87.79000091552734,89.05999755859375,87.69000244140625,89.05999755859375,17431700.0,89.05999755859375,895.4000244140625,1360.6800537109375,897.3599853515625,17.399999618530273,1.5785070657730103,72.38999938964844,3.937999963760376,23.559999465942383,106.72000122070312
2008-06-09,88.54000091552734,89.23999786376953,87.83999633789062,87.98999786376953,9172100.0,87.98999786376953,894.7000122070312,1361.760009765625,872.4000244140625,16.944000244140625,1.5643576383590698,72.8499984741211,3.992000102996826,23.1200008392334,106.16000366210938
2008-06-10,86.27999877929688,86.76000213623047,85.11000061035156,85.55000305175781,13903800.0,85.55000305175781,867.9000244140625,1358.43994140625,856.1599731445312,16.440000534057617,1.5464078187942505,73.69999694824219,4.098999977111816,23.18000030517578,105.58999633789062
2008-06-11,86.56999969482422,87.0999984741211,86.3499984741211,87.0199966430664,10153600.0,87.0199966430664,879.7000122070312,1335.489990234375,887.9199829101562,16.700000762939453,1.555790662765503,73.20999908447266,4.072999954223633,24.1200008392334,105.79000091552734
